Organization Name,Website,Category,Technologies,Topics,Project Name,Project Url
AnitaB.org Open Source,http://anitab.org,Other,"python,javascript,android,ios","web,mobile programming,mobile,web programming",Mentorship iOS,https://summerofcode.withgoogle.com/archive/2020/projects/5456203011850240/
AnitaB.org Open Source,http://anitab.org,Other,"python,javascript,android,ios","web,mobile programming,mobile,web programming",Open Source Programs,https://summerofcode.withgoogle.com/archive/2020/projects/6198003322322944/
AnitaB.org Open Source,http://anitab.org,Other,"python,javascript,android,ios","web,mobile programming,mobile,web programming",BridgeInTech,https://summerofcode.withgoogle.com/archive/2020/projects/4686682311360512/
AnitaB.org Open Source,http://anitab.org,Other,"python,javascript,android,ios","web,mobile programming,mobile,web programming",Enhancing Systers Portal,https://summerofcode.withgoogle.com/archive/2020/projects/6006558040784896/
AOSSIE,https://aossie.gitlab.io/,End user applications,"python,javascript,swift,kotlin","machine learning,environment,electronic voting,natural language processing,social science",Slagora Bot and Frontend,https://summerofcode.withgoogle.com/archive/2020/projects/5735771794833408/
AOSSIE,https://aossie.gitlab.io/,End user applications,"python,javascript,swift,kotlin","machine learning,environment,electronic voting,natural language processing,social science",One final step towards the development of Production ready app,https://summerofcode.withgoogle.com/archive/2020/projects/5454940291465216/
AOSSIE,https://aossie.gitlab.io/,End user applications,"python,javascript,swift,kotlin","machine learning,environment,electronic voting,natural language processing,social science",CarbonFootprint API,https://summerofcode.withgoogle.com/archive/2020/projects/5262918377013248/
AOSSIE,https://aossie.gitlab.io/,End user applications,"python,javascript,swift,kotlin","machine learning,environment,electronic voting,natural language processing,social science",Agora Web GSoC Proposal,https://summerofcode.withgoogle.com/archive/2020/projects/4574794688757760/
AOSSIE,https://aossie.gitlab.io/,End user applications,"python,javascript,swift,kotlin","machine learning,environment,electronic voting,natural language processing,social science",Aossie Scholar Extension,https://summerofcode.withgoogle.com/archive/2020/projects/4830777793052672/
AOSSIE,https://aossie.gitlab.io/,End user applications,"python,javascript,swift,kotlin","machine learning,environment,electronic voting,natural language processing,social science",Build Agora-Web iOS App,https://summerofcode.withgoogle.com/archive/2020/projects/6479478299033600/
AOSSIE,https://aossie.gitlab.io/,End user applications,"python,javascript,swift,kotlin","machine learning,environment,electronic voting,natural language processing,social science",Monumento,https://summerofcode.withgoogle.com/archive/2020/projects/6077469896998912/
AOSSIE,https://aossie.gitlab.io/,End user applications,"python,javascript,swift,kotlin","machine learning,environment,electronic voting,natural language processing,social science","Tools for Checking Disinformation, API Deployments & Automation in Social Street Smart for GSoC",https://summerofcode.withgoogle.com/archive/2020/projects/5793865656696832/
AOSSIE,https://aossie.gitlab.io/,End user applications,"python,javascript,swift,kotlin","machine learning,environment,electronic voting,natural language processing,social science",Agora Android,https://summerofcode.withgoogle.com/archive/2020/projects/5155142313181184/
Apertium,https://apertium.org,Other,"python,c++,xml,bash","natural language processing,machine translation,less-resourced languages",Bilingual Dictionary Discovery via Graph Exploration,https://summerofcode.withgoogle.com/archive/2020/projects/6579391720587264/
Apertium,https://apertium.org,Other,"python,c++,xml,bash","natural language processing,machine translation,less-resourced languages",Adopt an unreleased language pair : Hindi-Punjabi,https://summerofcode.withgoogle.com/archive/2020/projects/6209442061746176/
Apertium,https://apertium.org,Other,"python,c++,xml,bash","natural language processing,machine translation,less-resourced languages","State-of-the-art Morphological Analayser for Uzbek language and improved language pairs uz-kk, uz-ky, uz-tr.",https://summerofcode.withgoogle.com/archive/2020/projects/6213388935364608/
Apertium,https://apertium.org,Other,"python,c++,xml,bash","natural language processing,machine translation,less-resourced languages",Adopting the French-Arpitan language pair,https://summerofcode.withgoogle.com/archive/2020/projects/6217740206997504/
Apertium,https://apertium.org,Other,"python,c++,xml,bash","natural language processing,machine translation,less-resourced languages",Adopting an unreleased language pair of Uzb-> Kaa,https://summerofcode.withgoogle.com/archive/2020/projects/4815970624864256/
Apertium,https://apertium.org,Other,"python,c++,xml,bash","natural language processing,machine translation,less-resourced languages",Extending Ve’rdd for Apertium Needs,https://summerofcode.withgoogle.com/archive/2020/projects/4927046397984768/
Apertium,https://apertium.org,Other,"python,c++,xml,bash","natural language processing,machine translation,less-resourced languages",Modifying the apertium stream format and solving the markup reordering problem using wordbound blanks,https://summerofcode.withgoogle.com/archive/2020/projects/5160743990722560/
apertus° Association,https://www.apertus.org,Media,"linux,c/c++,fpga,vhdl,embedded","vision,camera,image processing,computational photography,digital imaging",Pixel Remapper,https://summerofcode.withgoogle.com/archive/2020/projects/6684502857875456/
apertus° Association,https://www.apertus.org,Media,"linux,c/c++,fpga,vhdl,embedded","vision,camera,image processing,computational photography,digital imaging",Bidirectional Packet Protocol for FPGA Communication,https://summerofcode.withgoogle.com/archive/2020/projects/5020544782565376/
apertus° Association,https://www.apertus.org,Media,"linux,c/c++,fpga,vhdl,embedded","vision,camera,image processing,computational photography,digital imaging",Linux Kernel Driver for Lattice MachXO2 programming/debugging,https://summerofcode.withgoogle.com/archive/2020/projects/4759083816583168/
apertus° Association,https://www.apertus.org,Media,"linux,c/c++,fpga,vhdl,embedded","vision,camera,image processing,computational photography,digital imaging",AXIOM Remote,https://summerofcode.withgoogle.com/archive/2020/projects/6047083406032896/
appleseed,https://appleseedhq.net/,Media,"python,opengl,c++11","simulation,rendering,computer graphics,image synthesis,animation",Microfacet-based Normal Mapping,https://summerofcode.withgoogle.com/archive/2020/projects/5359071688916992/
appleseed,https://appleseedhq.net/,Media,"python,opengl,c++11","simulation,rendering,computer graphics,image synthesis,animation",New Post-Processing Stages,https://summerofcode.withgoogle.com/archive/2020/projects/4671601607442432/
appleseed,https://appleseedhq.net/,Media,"python,opengl,c++11","simulation,rendering,computer graphics,image synthesis,animation",Revisiting Physical Sun and Sky Model,https://summerofcode.withgoogle.com/archive/2020/projects/4825622892773376/
Arduino,https://arduino.cc,Programming languages,"c/c++,golang,arduino","robotics,interactivity,electronics",Arduino to MicroPython Transcompiler,https://summerofcode.withgoogle.com/archive/2020/projects/6579687536459776/
Arduino,https://arduino.cc,Programming languages,"c/c++,golang,arduino","robotics,interactivity,electronics",Port FreeRTOS to Portenta,https://summerofcode.withgoogle.com/archive/2020/projects/4938999963058176/
ArduPilot,https://ardupilot.org,Other,"python,linux,c/c++,drones,robotics","robotics,embedded systems,vision,real-time os,drones",Enhancements of non-GPS navigation and object avoidance with Realsense cameras,https://summerofcode.withgoogle.com/archive/2020/projects/6597041922244608/
ArduPilot,https://ardupilot.org,Other,"python,linux,c/c++,drones,robotics","robotics,embedded systems,vision,real-time os,drones",Matlab Simulink support,https://summerofcode.withgoogle.com/archive/2020/projects/6686877437919232/
ArduPilot,https://ardupilot.org,Other,"python,linux,c/c++,drones,robotics","robotics,embedded systems,vision,real-time os,drones",EKF Smart Lane Switching,https://summerofcode.withgoogle.com/archive/2020/projects/5023364126605312/
ArduPilot,https://ardupilot.org,Other,"python,linux,c/c++,drones,robotics","robotics,embedded systems,vision,real-time os,drones",Walking robot support,https://summerofcode.withgoogle.com/archive/2020/projects/5120817974738944/
ArduPilot,https://ardupilot.org,Other,"python,linux,c/c++,drones,robotics","robotics,embedded systems,vision,real-time os,drones",Improvements to Object Avoidance in Rover & Multicopter,https://summerofcode.withgoogle.com/archive/2020/projects/5938239002640384/
BeagleBoard.org,https://beagleboard.org,Programming languages,"python,linux,javascript,opencv,tensorflow","robotics,iot,embedded,teaching,real-time",Reference Design For A GPIO-based Parallel Bi-Directional Bus,https://summerofcode.withgoogle.com/archive/2020/projects/6635395644653568/
BeagleBoard.org,https://beagleboard.org,Programming languages,"python,linux,javascript,opencv,tensorflow","robotics,iot,embedded,teaching,real-time",Media Ip Streaming,https://summerofcode.withgoogle.com/archive/2020/projects/6143660611076096/
BeagleBoard.org,https://beagleboard.org,Programming languages,"python,linux,javascript,opencv,tensorflow","robotics,iot,embedded,teaching,real-time",Cape compatibility layer for BeagleBone Black and BeagleBone AI.,https://summerofcode.withgoogle.com/archive/2020/projects/6248850903269376/
BeagleBoard.org,https://beagleboard.org,Programming languages,"python,linux,javascript,opencv,tensorflow","robotics,iot,embedded,teaching,real-time",Implement a REPL interpreter for PRU,https://summerofcode.withgoogle.com/archive/2020/projects/6551712266977280/
BioGears,https://www.biogearsengine.com/,Science and medicine,"python,c/c++,cmake,c++11","computational biology,mathematical software,physiology,pharmacological modeling",Website Porter,https://summerofcode.withgoogle.com/archive/2020/projects/5512390679986176/
BioGears,https://www.biogearsengine.com/,Science and medicine,"python,c/c++,cmake,c++11","computational biology,mathematical software,physiology,pharmacological modeling",A Clinically Relevant Multi-Case Model of Naloxone Reversal of Fentanyl-Induced Respiratory Depression,https://summerofcode.withgoogle.com/archive/2020/projects/4647269141315584/
Blender Foundation,https://www.blender.org,Media,"c,python,opengl,c++,vulkan","virtual reality,graphics,3d,animation,artist tools",Production Ready Many Light Sampling,https://summerofcode.withgoogle.com/archive/2020/projects/5734927665987584/
Blender Foundation,https://www.blender.org,Media,"c,python,opengl,c++,vulkan","virtual reality,graphics,3d,animation,artist tools",Continued Improvements to the Outliner,https://summerofcode.withgoogle.com/archive/2020/projects/5735262606327808/
Blender Foundation,https://www.blender.org,Media,"c,python,opengl,c++,vulkan","virtual reality,graphics,3d,animation,artist tools",Editing Grease Pencil Strokes Using Curves,https://summerofcode.withgoogle.com/archive/2020/projects/5468513495416832/
Blender Foundation,https://www.blender.org,Media,"c,python,opengl,c++,vulkan","virtual reality,graphics,3d,animation,artist tools",Custom Menus,https://summerofcode.withgoogle.com/archive/2020/projects/6149264033447936/
Blender Foundation,https://www.blender.org,Media,"c,python,opengl,c++,vulkan","virtual reality,graphics,3d,animation,artist tools",Regression Testing Frameworks,https://summerofcode.withgoogle.com/archive/2020/projects/6220442009862144/
Blender Foundation,https://www.blender.org,Media,"c,python,opengl,c++,vulkan","virtual reality,graphics,3d,animation,artist tools",Info Editor Improvements,https://summerofcode.withgoogle.com/archive/2020/projects/4669455767961600/
Blender Foundation,https://www.blender.org,Media,"c,python,opengl,c++,vulkan","virtual reality,graphics,3d,animation,artist tools",Volumetric Soft Body Simulation,https://summerofcode.withgoogle.com/archive/2020/projects/4736546747449344/
Blender Foundation,https://www.blender.org,Media,"c,python,opengl,c++,vulkan","virtual reality,graphics,3d,animation,artist tools",Liquid Simulation Display Options,https://summerofcode.withgoogle.com/archive/2020/projects/6016737583038464/
Blender Foundation,https://www.blender.org,Media,"c,python,opengl,c++,vulkan","virtual reality,graphics,3d,animation,artist tools",Improving IO performance for big files,https://summerofcode.withgoogle.com/archive/2020/projects/6002923122720768/
Boost C++,http://www.boost.org,Programming languages,"c++,c++11,c++17","c++,programming libraries,peer-reviewed libraries,c++ standard",GSoC'20 Boost GIL Proposal,https://summerofcode.withgoogle.com/archive/2020/projects/5656764025929728/
Boost C++,http://www.boost.org,Programming languages,"c++,c++11,c++17","c++,programming libraries,peer-reviewed libraries,c++ standard",Extending testing and optimising Boost.Multiprecision to higher precision,https://summerofcode.withgoogle.com/archive/2020/projects/5561606609567744/
Boost C++,http://www.boost.org,Programming languages,"c++,c++11,c++17","c++,programming libraries,peer-reviewed libraries,c++ standard",Histogram Computation and Algorithms for Boost.GIL,https://summerofcode.withgoogle.com/archive/2020/projects/6229480600764416/
Boost C++,http://www.boost.org,Programming languages,"c++,c++11,c++17","c++,programming libraries,peer-reviewed libraries,c++ standard",Bringing Boost.Real to review-ready state,https://summerofcode.withgoogle.com/archive/2020/projects/6234794683269120/
Boost C++,http://www.boost.org,Programming languages,"c++,c++11,c++17","c++,programming libraries,peer-reviewed libraries,c++ standard","Boost.uBLAS: Stabilizing, Improving and C++20-ification",https://summerofcode.withgoogle.com/archive/2020/projects/4640624726245376/
Boost C++,http://www.boost.org,Programming languages,"c++,c++11,c++17","c++,programming libraries,peer-reviewed libraries,c++ standard",Boost.Astronomy: Coordinate Transformation/Conversion,https://summerofcode.withgoogle.com/archive/2020/projects/4765438052925440/
Boost C++,http://www.boost.org,Programming languages,"c++,c++11,c++17","c++,programming libraries,peer-reviewed libraries,c++ standard",Boost.Real,https://summerofcode.withgoogle.com/archive/2020/projects/5893744785620992/
Boost C++,http://www.boost.org,Programming languages,"c++,c++11,c++17","c++,programming libraries,peer-reviewed libraries,c++ standard",boost.astronomy.Flexible_Image_Transport_System( FITS Module ),https://summerofcode.withgoogle.com/archive/2020/projects/6281042220023808/
Boost C++,http://www.boost.org,Programming languages,"c++,c++11,c++17","c++,programming libraries,peer-reviewed libraries,c++ standard","General robust, adaptive geometric predicates",https://summerofcode.withgoogle.com/archive/2020/projects/5226818304475136/
BRL-CAD,https://brlcad.org,Media,"python,c/c++,opengl,opencl,tcl/tk","data visualization,ray tracing,3d cad geometry,solid modeling,real-time computer graphics",New Geometry Editor,https://summerofcode.withgoogle.com/archive/2020/projects/6695991492739072/
BRL-CAD,https://brlcad.org,Media,"python,c/c++,opengl,opencl,tcl/tk","data visualization,ray tracing,3d cad geometry,solid modeling,real-time computer graphics",OpenScad GUI & Text Editor’s Interactivity Enhancements,https://summerofcode.withgoogle.com/archive/2020/projects/5672575780257792/
BRL-CAD,https://brlcad.org,Media,"python,c/c++,opengl,opencl,tcl/tk","data visualization,ray tracing,3d cad geometry,solid modeling,real-time computer graphics",LibreCAD v3 GUI Revamp,https://summerofcode.withgoogle.com/archive/2020/projects/5442218967433216/
BRL-CAD,https://brlcad.org,Media,"python,c/c++,opengl,opencl,tcl/tk","data visualization,ray tracing,3d cad geometry,solid modeling,real-time computer graphics",OpenCL GPGPU Raytracing,https://summerofcode.withgoogle.com/archive/2020/projects/4995652997611520/
BRL-CAD,https://brlcad.org,Media,"python,c/c++,opengl,opencl,tcl/tk","data visualization,ray tracing,3d cad geometry,solid modeling,real-time computer graphics",FEM Examples Extension in FreeCAD,https://summerofcode.withgoogle.com/archive/2020/projects/5077596712206336/
BRL-CAD,https://brlcad.org,Media,"python,c/c++,opengl,opencl,tcl/tk","data visualization,ray tracing,3d cad geometry,solid modeling,real-time computer graphics",Persistent Caching for OpenSCAD,https://summerofcode.withgoogle.com/archive/2020/projects/5302019759276032/
BRL-CAD,https://brlcad.org,Media,"python,c/c++,opengl,opencl,tcl/tk","data visualization,ray tracing,3d cad geometry,solid modeling,real-time computer graphics",Extended functionality of Rebar Addon,https://summerofcode.withgoogle.com/archive/2020/projects/6207752898084864/
BRL-CAD,https://brlcad.org,Media,"python,c/c++,opengl,opencl,tcl/tk","data visualization,ray tracing,3d cad geometry,solid modeling,real-time computer graphics",A better IPython and Jupyter Notebook Integration for FreeCAD,https://summerofcode.withgoogle.com/archive/2020/projects/5172821841412096/
caMicroscope,http://camicroscope.github.io,Science and medicine,"python,javascript,java,tensorflow,medical imaging","cloud,distributed systems,science and medicine,precision medicine,data integration",Pathology Algorithm Development Workbench,https://summerofcode.withgoogle.com/archive/2020/projects/6656365486931968/
caMicroscope,http://camicroscope.github.io,Science and medicine,"python,javascript,java,tensorflow,medical imaging","cloud,distributed systems,science and medicine,precision medicine,data integration",Cancer Region of Interest Extraction and Extending Features,https://summerofcode.withgoogle.com/archive/2020/projects/5112252769763328/
Canadian Centre for Computational Genomics,http://computationalgenomics.ca/,Science and medicine,"python,javascript,react,nodejs,r-project","visualization,bioinformatics,web development,data science,statistics",Ingesting the Canadian Common CV,https://summerofcode.withgoogle.com/archive/2020/projects/6406033418747904/
Canadian Centre for Computational Genomics,http://computationalgenomics.ca/,Science and medicine,"python,javascript,react,nodejs,r-project","visualization,bioinformatics,web development,data science,statistics",DevOps for GenPipes,https://summerofcode.withgoogle.com/archive/2020/projects/6602025191604224/
Canadian Centre for Computational Genomics,http://computationalgenomics.ca/,Science and medicine,"python,javascript,react,nodejs,r-project","visualization,bioinformatics,web development,data science,statistics",Large-scale modeling of genetic data,https://summerofcode.withgoogle.com/archive/2020/projects/5471532320555008/
Canadian Centre for Computational Genomics,http://computationalgenomics.ca/,Science and medicine,"python,javascript,react,nodejs,r-project","visualization,bioinformatics,web development,data science,statistics",Development of a Long-read Nanopore RNA-seq pipeline in GenPipes,https://summerofcode.withgoogle.com/archive/2020/projects/6257578411032576/
Canadian Centre for Computational Genomics,http://computationalgenomics.ca/,Science and medicine,"python,javascript,react,nodejs,r-project","visualization,bioinformatics,web development,data science,statistics",Automatic update of the C3G software stack catalog,https://summerofcode.withgoogle.com/archive/2020/projects/6501188956061696/
Casbin,https://casbin.org/,Security,"python,javascript,go,react,rust","security,web,cloud,front-end,authorization",Impelement the Async SQL Adapter and Actix-web middleware for Casbin-rs,https://summerofcode.withgoogle.com/archive/2020/projects/5678619134787584/
Casbin,https://casbin.org/,Security,"python,javascript,go,react,rust","security,web,cloud,front-end,authorization",Casbin-CPP,https://summerofcode.withgoogle.com/archive/2020/projects/6508544255328256/
Casbin,https://casbin.org/,Security,"python,javascript,go,react,rust","security,web,cloud,front-end,authorization",Extend Casbin to the Frontend,https://summerofcode.withgoogle.com/archive/2020/projects/5998983798849536/
Catrobat,http://www.catrobat.org,Programming languages,"android,java,swift,php,ios","education,app development,visual programming,creativity tools,gaming",Redesign Landing Page,https://summerofcode.withgoogle.com/archive/2020/projects/6440102709952512/
Catrobat,http://www.catrobat.org,Programming languages,"android,java,swift,php,ios","education,app development,visual programming,creativity tools,gaming",Web: Implement new OAuth Provider and refactor Google Sign-In,https://summerofcode.withgoogle.com/archive/2020/projects/6472630242115584/
Catrobat,http://www.catrobat.org,Programming languages,"android,java,swift,php,ios","education,app development,visual programming,creativity tools,gaming",Awesome Demo Game Project - Batroid,https://summerofcode.withgoogle.com/archive/2020/projects/5690741914861568/
Catrobat,http://www.catrobat.org,Programming languages,"android,java,swift,php,ios","education,app development,visual programming,creativity tools,gaming",Refactoring of test system and alternative API testing,https://summerofcode.withgoogle.com/archive/2020/projects/5467270068830208/
Catrobat,http://www.catrobat.org,Programming languages,"android,java,swift,php,ios","education,app development,visual programming,creativity tools,gaming",OCR sensors for Pocket Code,https://summerofcode.withgoogle.com/archive/2020/projects/5376017079730176/
Catrobat,http://www.catrobat.org,Programming languages,"android,java,swift,php,ios","education,app development,visual programming,creativity tools,gaming",Pocket Moon - Farming game demo project,https://summerofcode.withgoogle.com/archive/2020/projects/4664062496997376/
Catrobat,http://www.catrobat.org,Programming languages,"android,java,swift,php,ios","education,app development,visual programming,creativity tools,gaming",Redesign and refactoring of the share platform,https://summerofcode.withgoogle.com/archive/2020/projects/4752515570073600/
Catrobat,http://www.catrobat.org,Programming languages,"android,java,swift,php,ios","education,app development,visual programming,creativity tools,gaming",Enhancement to Catrobat iOS Application,https://summerofcode.withgoogle.com/archive/2020/projects/4803302350389248/
Catrobat,http://www.catrobat.org,Programming languages,"android,java,swift,php,ios","education,app development,visual programming,creativity tools,gaming",Android: Separate and modularize interpreter and IDE in Pocket Code (refactoring),https://summerofcode.withgoogle.com/archive/2020/projects/4897791127584768/
Catrobat,http://www.catrobat.org,Programming languages,"android,java,swift,php,ios","education,app development,visual programming,creativity tools,gaming",Implementing Pen Bricks and UI & Usability Improvements for 'Pocket Code' (Catty) - iOS Implementation of Catrobat language,https://summerofcode.withgoogle.com/archive/2020/projects/4908192061980672/
Catrobat,http://www.catrobat.org,Programming languages,"android,java,swift,php,ios","education,app development,visual programming,creativity tools,gaming",Implementation of Landscape mode for Catty,https://summerofcode.withgoogle.com/archive/2020/projects/6306552446713856/
Catrobat,http://www.catrobat.org,Programming languages,"android,java,swift,php,ios","education,app development,visual programming,creativity tools,gaming",Embroidery Robot Programming Proposal,https://summerofcode.withgoogle.com/archive/2020/projects/6325914159284224/
CCExtractor Development,https://ccextractor.org/,Media,"c,python,rust,flutter,ml","linux,ai,vision,media,bittorrent",rclone WebUI plugins,https://summerofcode.withgoogle.com/archive/2020/projects/6358944873709568/
CCExtractor Development,https://ccextractor.org/,Media,"c,python,rust,flutter,ml","linux,ai,vision,media,bittorrent",FFmpeg + Rust: Code builder,https://summerofcode.withgoogle.com/archive/2020/projects/4513927083327488/
CCExtractor Development,https://ccextractor.org/,Media,"c,python,rust,flutter,ml","linux,ai,vision,media,bittorrent",Poor Man's Rekognition (II),https://summerofcode.withgoogle.com/archive/2020/projects/5897003424284672/
CCExtractor Development,https://ccextractor.org/,Media,"c,python,rust,flutter,ml","linux,ai,vision,media,bittorrent",Poor Man's Texttract,https://summerofcode.withgoogle.com/archive/2020/projects/6285718399221760/
CCExtractor Development,https://ccextractor.org/,Media,"c,python,rust,flutter,ml","linux,ai,vision,media,bittorrent",Algorithm Flow Visualizer,https://summerofcode.withgoogle.com/archive/2020/projects/6287182177763328/
CCExtractor Development,https://ccextractor.org/,Media,"c,python,rust,flutter,ml","linux,ai,vision,media,bittorrent",Make SwagLyrics Great Again,https://summerofcode.withgoogle.com/archive/2020/projects/6288033017495552/
CCExtractor Development,https://ccextractor.org/,Media,"c,python,rust,flutter,ml","linux,ai,vision,media,bittorrent",Roku Reference Channel,https://summerofcode.withgoogle.com/archive/2020/projects/6290003400851456/
CCExtractor Development,https://ccextractor.org/,Media,"c,python,rust,flutter,ml","linux,ai,vision,media,bittorrent",ruTorrent Mobile Interface,https://summerofcode.withgoogle.com/archive/2020/projects/6298721748254720/
