Organization Name,Website,Category,Technologies,Topics,Project Name,Project Url
AOSSIE,https://aossie.gitlab.io/,End user applications,"python,javascript,machine learning,scala,Blockchain","machine learning,electronic voting,natural language processing,social science","Add multiple algorithms, integrate KYC verification and allow open and invite based elections",https://summerofcode.withgoogle.com/archive/2022/projects/0OQH7BRI/
AOSSIE,https://aossie.gitlab.io/,End user applications,"python,javascript,machine learning,scala,Blockchain","machine learning,electronic voting,natural language processing,social science",Monumento,https://summerofcode.withgoogle.com/archive/2022/projects/VlxzYOWy/
AOSSIE,https://aossie.gitlab.io/,End user applications,"python,javascript,machine learning,scala,Blockchain","machine learning,electronic voting,natural language processing,social science",Safeguarding from Malicious URLs with UI Enhancement,https://summerofcode.withgoogle.com/archive/2022/projects/GWmEoaOL/
AOSSIE,https://aossie.gitlab.io/,End user applications,"python,javascript,machine learning,scala,Blockchain","machine learning,electronic voting,natural language processing,social science",Agora vote android,https://summerofcode.withgoogle.com/archive/2022/projects/Cz3Alcka/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Apache EventMesh Support Knative as Eventing Infra,https://summerofcode.withgoogle.com/archive/2022/projects/YxBHSLin/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Apache ShenYu: Integration tests cover more scenarios,https://summerofcode.withgoogle.com/archive/2022/projects/wWJCM4HI/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Elaborating the new stream processing system utilizes serverless framework with fast scaling policy,https://summerofcode.withgoogle.com/archive/2022/projects/hNZOOc0x/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",GSoC2022 Rust language implementation,https://summerofcode.withgoogle.com/archive/2022/projects/7b6vmFqS/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Apache APISIX Java Plugin Runner Improvement,https://summerofcode.withgoogle.com/archive/2022/projects/cLq6dMbf/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Log Outlier Detection,https://summerofcode.withgoogle.com/archive/2022/projects/REBhXTku/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Dubbo Metrics and Observability,https://summerofcode.withgoogle.com/archive/2022/projects/88DMMT0I/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",DUBBO-92: Explore a new generation of flexible loadbalance algorithms for Dubbo-go,https://summerofcode.withgoogle.com/archive/2022/projects/jAxP1ZpV/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Proposal For Python API CLI Enhancement,https://summerofcode.withgoogle.com/archive/2022/projects/JTAjayLz/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Apache Dubbo GSoC2022 Proxyless Mesh support,https://summerofcode.withgoogle.com/archive/2022/projects/de4zCj2s/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Dashboards to get quick statistics,https://summerofcode.withgoogle.com/archive/2022/projects/QmSIkjhD/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Solve Unsupported PostgreSQL Statements That Start With 'c' for Shardingsphere Parser,https://summerofcode.withgoogle.com/archive/2022/projects/LJFxxqPR/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Proposal for Apache Shenyu about logging-elasticsearch plugin,https://summerofcode.withgoogle.com/archive/2022/projects/wjs0bHYB/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Airavata Jupyter Platform Services,https://summerofcode.withgoogle.com/archive/2022/projects/mRaKJNOZ/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",ShenYu: logging-kafka plugin,https://summerofcode.withgoogle.com/archive/2022/projects/HOZgtVXq/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Apache ShardingSphere Develop an external tool to convert YAML configuration into DistSQL scripts,https://summerofcode.withgoogle.com/archive/2022/projects/4PnSweAf/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Apache skywalking: Add the webapp of Banyandb,https://summerofcode.withgoogle.com/archive/2022/projects/FKBuRb8U/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",DolphinScheduler: Support etcd as registry,https://summerofcode.withgoogle.com/archive/2022/projects/O8ZokNAN/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",SMILES Data Models,https://summerofcode.withgoogle.com/archive/2022/projects/LAzoIUP3/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Solve unsupported Postgres sql about alter statement for ShardingSphere Parser,https://summerofcode.withgoogle.com/archive/2022/projects/ajDT1hjj/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Gracefully shuts down for dubbo-go-pixiu,https://summerofcode.withgoogle.com/archive/2022/projects/cbmFNiQj/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",dubbo-go Proxyless Mesh,https://summerofcode.withgoogle.com/archive/2022/projects/lZ90KM9Z/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",GSoC 2022: Dubo-go-boot project enriches other middleware adaptations,https://summerofcode.withgoogle.com/archive/2022/projects/CVodKm18/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Apache Custos Baremetal Deployment,https://summerofcode.withgoogle.com/archive/2022/projects/2OPKNrzB/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Airavata Rich Client Based on ElectronJS,https://summerofcode.withgoogle.com/archive/2022/projects/1cNhg9b3/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",EventMesh Admin Dashboard,https://summerofcode.withgoogle.com/archive/2022/projects/fPgGP9W7/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Apache Geode Data store support for Apache Gora(GORA-698),https://summerofcode.withgoogle.com/archive/2022/projects/3P25m4BT/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Thin SDK for Proxy Mesh,https://summerofcode.withgoogle.com/archive/2022/projects/JCf3vuRf/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Commons Numbers Library for Complex Linear Algebra,https://summerofcode.withgoogle.com/archive/2022/projects/m9ScOEh7/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Task demo demonstrating the usage of Dubbo3,https://summerofcode.withgoogle.com/archive/2022/projects/0h06IrAA/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",CloudStack Terraform Provider - Add datasources for the existing resources,https://summerofcode.withgoogle.com/archive/2022/projects/ZVraist1/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Runner Comparison / Capability Matrix revamp,https://summerofcode.withgoogle.com/archive/2022/projects/bcrkfuzU/
Apache Software Foundation,https://apache.org,Other,"c,java,c++","big data,cloud,libraries,other",Multi-source data import and export extension for APISIX Dashboard,https://summerofcode.withgoogle.com/archive/2022/projects/QADLl2VF/
Apertus Association,https://www.apertus.org/,Science and medicine,"python,c/c++,fpga,rust,nix","computer vision,linux,camera,image processing,digital hardware design",N/A,N/A
ArduPilot,https://ardupilot.org/,Science and medicine,"python,lua,c++,pixhawk","robotics,Drone,autonomous vehicle,UGV,unmanned vehicle",Custom Controller Implementation Using MathWorks Simulink Code Generation,https://summerofcode.withgoogle.com/archive/2022/projects/pXQXmxEz/
ArduPilot,https://ardupilot.org/,Science and medicine,"python,lua,c++,pixhawk","robotics,Drone,autonomous vehicle,UGV,unmanned vehicle",Boat Object Avoidance with  Luxonis AI Camera Using Image Segmentation,https://summerofcode.withgoogle.com/archive/2022/projects/CDvCA4a1/
ArduPilot,https://ardupilot.org/,Science and medicine,"python,lua,c++,pixhawk","robotics,Drone,autonomous vehicle,UGV,unmanned vehicle",Rover AutoDocking,https://summerofcode.withgoogle.com/archive/2022/projects/8OryVMqS/
ArduPilot,https://ardupilot.org/,Science and medicine,"python,lua,c++,pixhawk","robotics,Drone,autonomous vehicle,UGV,unmanned vehicle",Update ROS integration for Non-GPS navigation and off-board path-planning,https://summerofcode.withgoogle.com/archive/2022/projects/SvxcIgbt/
Audacity,https://www.audacityteam.org/,End user applications,"c++,qt,cmake,wxwidgets,VST","audio,editing,compression,Sound,Effects",Creating Fundamental Ruler and Waveform Display Options,https://summerofcode.withgoogle.com/archive/2022/projects/9zv4AuyT/
BeagleBoard.org,https://beagleboard.org,Science and medicine,"linux,fpga,risc-v,dsp,Zephyr RTOS","robotics,iot,ai,software defined radio,Personal Server",Building Bela Images,https://summerofcode.withgoogle.com/archive/2022/projects/ykkMkxcR/
BeagleBoard.org,https://beagleboard.org,Science and medicine,"linux,fpga,risc-v,dsp,Zephyr RTOS","robotics,iot,ai,software defined radio,Personal Server",Running Machine Learning Models on Bela,https://summerofcode.withgoogle.com/archive/2022/projects/ky4Dpka9/
BeagleBoard.org,https://beagleboard.org,Science and medicine,"linux,fpga,risc-v,dsp,Zephyr RTOS","robotics,iot,ai,software defined radio,Personal Server",BB-config improvements & GPIO Benchmarking,https://summerofcode.withgoogle.com/archive/2022/projects/2DbiYPlY/
BeagleBoard.org,https://beagleboard.org,Science and medicine,"linux,fpga,risc-v,dsp,Zephyr RTOS","robotics,iot,ai,software defined radio,Personal Server",Adding features to simpPRU,https://summerofcode.withgoogle.com/archive/2022/projects/atWuie8j/
Blender Foundation,https://www.blender.org,End user applications,"c,python,opengl,c++,vulkan","games,graphics,3d,rendering,animation",3D Text Usability Improvements,https://summerofcode.withgoogle.com/archive/2022/projects/sGAaFNqJ/
Blender Foundation,https://www.blender.org,End user applications,"c,python,opengl,c++,vulkan","games,graphics,3d,rendering,animation",Integrating Many Lights Sampling into Cycles X,https://summerofcode.withgoogle.com/archive/2022/projects/Yxzsywh0/
Blender Foundation,https://www.blender.org,End user applications,"c,python,opengl,c++,vulkan","games,graphics,3d,rendering,animation",Soft Bodies Simulation using Extended Position-Based Dynamics (XPBD),https://summerofcode.withgoogle.com/archive/2022/projects/f4HjtVlV/
BRL-CAD,https://opencax.github.io/,End user applications,"python,c/c++,opengl,opencl,scripting","geometry,2d/3d graphics,ray tracing,high-performance computing,conversion standards",OpenSCAD 3D Viewport Graphical Enhancements,https://summerofcode.withgoogle.com/archive/2022/projects/erQ53gJD/
BRL-CAD,https://opencax.github.io/,End user applications,"python,c/c++,opengl,opencl,scripting","geometry,2d/3d graphics,ray tracing,high-performance computing,conversion standards",BRL-CAD Project Site,https://summerofcode.withgoogle.com/archive/2022/projects/GW3ONedb/
BRL-CAD,https://opencax.github.io/,End user applications,"python,c/c++,opengl,opencl,scripting","geometry,2d/3d graphics,ray tracing,high-performance computing,conversion standards",New BRL-CAD GUI,https://summerofcode.withgoogle.com/archive/2022/projects/KwnENs7p/
BRL-CAD,https://opencax.github.io/,End user applications,"python,c/c++,opengl,opencl,scripting","geometry,2d/3d graphics,ray tracing,high-performance computing,conversion standards",Test-Driven Development for BRL-CAD NURBS/Brep Boolean Operation,https://summerofcode.withgoogle.com/archive/2022/projects/cByAw9KE/
BRL-CAD,https://opencax.github.io/,End user applications,"python,c/c++,opengl,opencl,scripting","geometry,2d/3d graphics,ray tracing,high-performance computing,conversion standards",Create a new KiCad importer for LTSpice.,https://summerofcode.withgoogle.com/archive/2022/projects/48Bxrljx/
BRL-CAD,https://opencax.github.io/,End user applications,"python,c/c++,opengl,opencl,scripting","geometry,2d/3d graphics,ray tracing,high-performance computing,conversion standards",LibreCAD 3 automatic releases,https://summerofcode.withgoogle.com/archive/2022/projects/d2yDsuz1/
BRL-CAD,https://opencax.github.io/,End user applications,"python,c/c++,opengl,opencl,scripting","geometry,2d/3d graphics,ray tracing,high-performance computing,conversion standards",Create visual programming nodes for generating BIM data with IfcSverchok,https://summerofcode.withgoogle.com/archive/2022/projects/b5KjThFT/
Casbin,https://casbin.org,Web,"javascript,java,go,OIDC,OAuth","security,cloud,authorization,IAM,Authentication",Refine and optimize the Casbin-dashboard & Casdoor,https://summerofcode.withgoogle.com/archive/2022/projects/DncVHk02/
Casbin,https://casbin.org,Web,"javascript,java,go,OIDC,OAuth","security,cloud,authorization,IAM,Authentication",Casbin for .NET & Casdoor .NET SDK,https://summerofcode.withgoogle.com/archive/2022/projects/5aHLiSHA/
Casbin,https://casbin.org,Web,"javascript,java,go,OIDC,OAuth","security,cloud,authorization,IAM,Authentication",An alternative tuple-storage engine for Casbin Mesh / Casbin — GSOC 2022 Proposal,https://summerofcode.withgoogle.com/archive/2022/projects/aDqhj3nt/
Casbin,https://casbin.org,Web,"javascript,java,go,OIDC,OAuth","security,cloud,authorization,IAM,Authentication",Enhancement of Casbin Core Engine,https://summerofcode.withgoogle.com/archive/2022/projects/xOG14j14/
Casbin,https://casbin.org,Web,"javascript,java,go,OIDC,OAuth","security,cloud,authorization,IAM,Authentication","Casbin For Node.js - Benchmarks, Feature Enhancement, multiple platform support, WatcherEx, Adapter",https://summerofcode.withgoogle.com/archive/2022/projects/EVqUyzdC/
Casbin,https://casbin.org,Web,"javascript,java,go,OIDC,OAuth","security,cloud,authorization,IAM,Authentication","Performance Optimize,New DB Adapters and Django Part Improve for Pycasbin",https://summerofcode.withgoogle.com/archive/2022/projects/1cdz6AiW/
Casbin,https://casbin.org,Web,"javascript,java,go,OIDC,OAuth","security,cloud,authorization,IAM,Authentication",Casbin for Java & Casdoor,https://summerofcode.withgoogle.com/archive/2022/projects/ev4TPeRU/
Casbin,https://casbin.org,Web,"javascript,java,go,OIDC,OAuth","security,cloud,authorization,IAM,Authentication",Casbin for Rust,https://summerofcode.withgoogle.com/archive/2022/projects/vDpvoKOO/
Casbin,https://casbin.org,Web,"javascript,java,go,OIDC,OAuth","security,cloud,authorization,IAM,Authentication",Casbin for Cloud Native & Casdoor,https://summerofcode.withgoogle.com/archive/2022/projects/zI13Fc3W/
Casbin,https://casbin.org,Web,"javascript,java,go,OIDC,OAuth","security,cloud,authorization,IAM,Authentication",Encapsulation of casbin-cpp and other enhancements for pycasbin,https://summerofcode.withgoogle.com/archive/2022/projects/74xa0UGO/
cBioPortal for Cancer Genomics,https://www.cbioportal.org/,Science and medicine,"mysql,javascript,java,react,typescript","genomics,cancer,bioinformatics,big data,precision medicine",Improve Genome Nexus' Command Line Interface Experience,https://summerofcode.withgoogle.com/archive/2022/projects/bIWlKExH/
cBioPortal for Cancer Genomics,https://www.cbioportal.org/,Science and medicine,"mysql,javascript,java,react,typescript","genomics,cancer,bioinformatics,big data,precision medicine",Broader use of pathway views in cBioPortal,https://summerofcode.withgoogle.com/archive/2022/projects/FzzHizYK/
CCExtractor Development,https://www.ccextractor.org,End user applications,"c,linux,rust,flutter","video,subtitles,mobile,peer to peer",Beacon Backend,https://summerofcode.withgoogle.com/archive/2022/projects/eyE28FAK/
CCExtractor Development,https://www.ccextractor.org,End user applications,"c,linux,rust,flutter","video,subtitles,mobile,peer to peer",Improving ruTorrent Mobile application,https://summerofcode.withgoogle.com/archive/2022/projects/G1n895Kb/
CCExtractor Development,https://www.ccextractor.org,End user applications,"c,linux,rust,flutter","video,subtitles,mobile,peer to peer",Porting Hardsubx to Rust,https://summerofcode.withgoogle.com/archive/2022/projects/vNFCRp3o/
CCExtractor Development,https://www.ccextractor.org,End user applications,"c,linux,rust,flutter","video,subtitles,mobile,peer to peer",The Sample Platform Revisited,https://summerofcode.withgoogle.com/archive/2022/projects/xi4glfGT/
CCExtractor Development,https://www.ccextractor.org,End user applications,"c,linux,rust,flutter","video,subtitles,mobile,peer to peer",Flood-Mobile,https://summerofcode.withgoogle.com/archive/2022/projects/QxzXYOMh/
CCExtractor Development,https://www.ccextractor.org,End user applications,"c,linux,rust,flutter","video,subtitles,mobile,peer to peer",TaskWarrior,https://summerofcode.withgoogle.com/archive/2022/projects/8pYfxjXv/
CCExtractor Development,https://www.ccextractor.org,End user applications,"c,linux,rust,flutter","video,subtitles,mobile,peer to peer",Integration of swaywm with regolith,https://summerofcode.withgoogle.com/archive/2022/projects/AcxhU0zS/
CCExtractor Development,https://www.ccextractor.org,End user applications,"c,linux,rust,flutter","video,subtitles,mobile,peer to peer",Resurrecting The Poor Man,https://summerofcode.withgoogle.com/archive/2022/projects/xmLNqC3G/
CCExtractor Development,https://www.ccextractor.org,End user applications,"c,linux,rust,flutter","video,subtitles,mobile,peer to peer",Beacon (frontend),https://summerofcode.withgoogle.com/archive/2022/projects/2JSHM54Q/
CCExtractor Development,https://www.ccextractor.org,End user applications,"c,linux,rust,flutter","video,subtitles,mobile,peer to peer",Introduce WebSocket into rTorrent,https://summerofcode.withgoogle.com/archive/2022/projects/Qr45UY5M/
Center for Research in Open Source Software (CROSS),https://cross.ucsc.edu/,Science and medicine,"python,c/c++,verilog,apache arrow,matlab/simulink","hardware,data science,networking,data management,systems",Path finding algorithm using OpenCV and machine learning,https://summerofcode.withgoogle.com/archive/2022/projects/OoWwS8eP/
Center for Research in Open Source Software (CROSS),https://cross.ucsc.edu/,Science and medicine,"python,c/c++,verilog,apache arrow,matlab/simulink","hardware,data science,networking,data management,systems",Register File Generator,https://summerofcode.withgoogle.com/archive/2022/projects/F3JBSbRA/
Center for Research in Open Source Software (CROSS),https://cross.ucsc.edu/,Science and medicine,"python,c/c++,verilog,apache arrow,matlab/simulink","hardware,data science,networking,data management,systems",Geospatial Data Science on AsterixDB,https://summerofcode.withgoogle.com/archive/2022/projects/1U2vuTHS/
Center for Research in Open Source Software (CROSS),https://cross.ucsc.edu/,Science and medicine,"python,c/c++,verilog,apache arrow,matlab/simulink","hardware,data science,networking,data management,systems",Python Interface to HDF5 Asynchronous I/O,https://summerofcode.withgoogle.com/archive/2022/projects/bkpeTfKY/
Center for Research in Open Source Software (CROSS),https://cross.ucsc.edu/,Science and medicine,"python,c/c++,verilog,apache arrow,matlab/simulink","hardware,data science,networking,data management,systems",Create python interface for PDC,https://summerofcode.withgoogle.com/archive/2022/projects/aXtefGUz/
Center for Research in Open Source Software (CROSS),https://cross.ucsc.edu/,Science and medicine,"python,c/c++,verilog,apache arrow,matlab/simulink","hardware,data science,networking,data management,systems",OpenLane/SKY130 Demos and tutorials,https://summerofcode.withgoogle.com/archive/2022/projects/pGBagjdk/
Center for Research in Open Source Software (CROSS),https://cross.ucsc.edu/,Science and medicine,"python,c/c++,verilog,apache arrow,matlab/simulink","hardware,data science,networking,data management,systems",[PolyPhy] Develop a website for PolyPhy - UC CROSS GSoC Contributor Proposal,https://summerofcode.withgoogle.com/archive/2022/projects/MQ5ZuS3x/
Center for Research in Open Source Software (CROSS),https://cross.ucsc.edu/,Science and medicine,"python,c/c++,verilog,apache arrow,matlab/simulink","hardware,data science,networking,data management,systems",Discrete graph extraction from simulated scalar fields,https://summerofcode.withgoogle.com/archive/2022/projects/970vW53Z/
Center for Research in Open Source Software (CROSS),https://cross.ucsc.edu/,Science and medicine,"python,c/c++,verilog,apache arrow,matlab/simulink","hardware,data science,networking,data management,systems",Driver Module for Open Source Autonomous Vehicle Controller,https://summerofcode.withgoogle.com/archive/2022/projects/3V01T7uD/
Center for Translational Data Science,https://ctds.uchicago.edu,Science and medicine,"python,aws","bioinformatics,data science,cloud,Data Meshes",GDC Documentation Site Refactor Project,https://summerofcode.withgoogle.com/archive/2022/projects/y4Mk5bM9/
Center for Translational Data Science,https://ctds.uchicago.edu,Science and medicine,"python,aws","bioinformatics,data science,cloud,Data Meshes",Scalable Data Download Functionality into the Gen3 Python SDK & CLI,https://summerofcode.withgoogle.com/archive/2022/projects/ayNxpTwH/
Ceph,https://ceph.io/en/,Data,"python,javascript,c++","distributed systems,Software-Defined-Storage",Improving Dashboard Accessibility for Blind and Visually-Impaired Ceph Users,https://summerofcode.withgoogle.com/archive/2022/projects/RA1hcxal/
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",[IRIS-HEP] Uproot + Dask,https://summerofcode.withgoogle.com/archive/2022/projects/JF7I75hH/
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",ROOT - Automatic conversion of data stored in TTree form to RNTuple,https://summerofcode.withgoogle.com/archive/2022/projects/yhvtRC8Q/
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Acts GPU R&D - Optimization of GPU tracking pipeline,https://summerofcode.withgoogle.com/archive/2022/projects/SEravaYf/
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Implementation of a Python library that generalizes the CLUE clustering algorithm,https://summerofcode.withgoogle.com/archive/2022/projects/h8Np6Hjm/
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",ROOT - TMVA SOFIE Developments - Inference Code Generation for Deep Learning models,https://summerofcode.withgoogle.com/archive/2022/projects/vEuHzl6G/
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Add Initial Integration of Clad with Enzyme,https://summerofcode.withgoogle.com/archive/2022/projects/JQIwOjSz/
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",ROOT - Machine Learning Developments - Batch Generator for training machine learning models,https://summerofcode.withgoogle.com/archive/2022/projects/0x5YD6Ig/
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Vectorized Linear Algebra Implementation for ACTS,https://summerofcode.withgoogle.com/archive/2022/projects/H0ek5yGF/
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Symplectic Integrators,https://summerofcode.withgoogle.com/archive/2022/projects/YahUUBlV/
