Organization Name,Website,Category,Technologies,Topics,Project Name,Project Url
Eclipse Foundation,https://www.eclipse.org/,Programming languages,"java,che,deeplearning,eclipsejavaide,jakartaee","robotics,automotive,tools,cloud native java,iot & edge",Eclipse 4diac IDE User Interface Quality Improvement Through Automated Testing,https://summerofcode.withgoogle.com/programs/2023/projects/LWRyOju1
Eclipse Foundation,https://www.eclipse.org/,Programming languages,"java,che,deeplearning,eclipsejavaide,jakartaee","robotics,automotive,tools,cloud native java,iot & edge",Upgrading Eclipse Cargo Tracker to Jakarta EE 10 and Payara 6,https://summerofcode.withgoogle.com/programs/2023/projects/R3i5iNpL
Eclipse Foundation,https://www.eclipse.org/,Programming languages,"java,che,deeplearning,eclipsejavaide,jakartaee","robotics,automotive,tools,cloud native java,iot & edge",Eclipse 4diac: Modeling Implicit Assumptions within IEC 61499 Software,https://summerofcode.withgoogle.com/programs/2023/projects/TMpXon84
Eclipse Foundation,https://www.eclipse.org/,Programming languages,"java,che,deeplearning,eclipsejavaide,jakartaee","robotics,automotive,tools,cloud native java,iot & edge",Improve JKube user experience,https://summerofcode.withgoogle.com/programs/2023/projects/JrxqxQmW
Eclipse Foundation,https://www.eclipse.org/,Programming languages,"java,che,deeplearning,eclipsejavaide,jakartaee","robotics,automotive,tools,cloud native java,iot & edge",Eclipse Vert.x client for Apache Pinot,https://summerofcode.withgoogle.com/programs/2023/projects/av8RmOiu
Eclipse Foundation,https://www.eclipse.org/,Programming languages,"java,che,deeplearning,eclipsejavaide,jakartaee","robotics,automotive,tools,cloud native java,iot & edge",Eclipse Cargo Tracker: Improve Visual Appeal and User Experience,https://summerofcode.withgoogle.com/programs/2023/projects/XtV7l10F
PostgreSQL,https://postgresql.org,Data,"c,python,postgresql,javascript,sql","web,database,ui,sql,Benchmark",pg_adviser / index_adviser: Recommend Potentially Useful Indexes,https://summerofcode.withgoogle.com/programs/2023/projects/Uuis4lHV
PostgreSQL,https://postgresql.org,Data,"c,python,postgresql,javascript,sql","web,database,ui,sql,Benchmark",PGweb Testing Harness for the official PostgreSQL Website,https://summerofcode.withgoogle.com/programs/2023/projects/WQ90dY05
PostgreSQL,https://postgresql.org,Data,"c,python,postgresql,javascript,sql","web,database,ui,sql,Benchmark",Develop Performance Farm Benchmarks and Website (2023),https://summerofcode.withgoogle.com/programs/2023/projects/W2YKA7jL
PostgreSQL,https://postgresql.org,Data,"c,python,postgresql,javascript,sql","web,database,ui,sql,Benchmark",pgmoneta: Native Backup,https://summerofcode.withgoogle.com/programs/2023/projects/PzRME3N9
PostgreSQL,https://postgresql.org,Data,"c,python,postgresql,javascript,sql","web,database,ui,sql,Benchmark",Postgres Extension Tutorial / Quick Start,https://summerofcode.withgoogle.com/programs/2023/projects/vxDUiu3f
PostgreSQL,https://postgresql.org,Data,"c,python,postgresql,javascript,sql","web,database,ui,sql,Benchmark",pgagroal: simple vault implemention,https://summerofcode.withgoogle.com/programs/2023/projects/Vvee3Yjk
PostgreSQL,https://postgresql.org,Data,"c,python,postgresql,javascript,sql","web,database,ui,sql,Benchmark",Rewriting the pg_chameleon SQL library,https://summerofcode.withgoogle.com/programs/2023/projects/VnzdAl4z
PostgreSQL,https://postgresql.org,Data,"c,python,postgresql,javascript,sql","web,database,ui,sql,Benchmark",pg_statviz: Time Series Analysis & Visualization of Statistics,https://summerofcode.withgoogle.com/programs/2023/projects/4sndCuo0
PostgreSQL,https://postgresql.org,Data,"c,python,postgresql,javascript,sql","web,database,ui,sql,Benchmark",Improving PostgreSQL Version Support for pgexporter,https://summerofcode.withgoogle.com/programs/2023/projects/Djrl5w5B
PostgreSQL,https://postgresql.org,Data,"c,python,postgresql,javascript,sql","web,database,ui,sql,Benchmark",GUI representation of monitoring System Activity with the system_stats Extension in pgAdmin 4,https://summerofcode.withgoogle.com/programs/2023/projects/FHOwG5SU
PostgreSQL,https://postgresql.org,Data,"c,python,postgresql,javascript,sql","web,database,ui,sql,Benchmark",pgagroal: Query Cache,https://summerofcode.withgoogle.com/programs/2023/projects/5S8jEX0h
PostgreSQL,https://postgresql.org,Data,"c,python,postgresql,javascript,sql","web,database,ui,sql,Benchmark",Monitoring for pgmoneta,https://summerofcode.withgoogle.com/programs/2023/projects/eSPk3WGm
X.Org Foundation,https://www.x.org,Media,"opengl,vulkan,x11,wayland,DRM","graphics,kernel,drivers",Increase Code Coverage to the DRM core helpers,https://summerofcode.withgoogle.com/programs/2023/projects/kaJtz1s3
X.Org Foundation,https://www.x.org,Media,"opengl,vulkan,x11,wayland,DRM","graphics,kernel,drivers",Videoconvert plugin for PipeWire,https://summerofcode.withgoogle.com/programs/2023/projects/BRWjKfFw
X.Org Foundation,https://www.x.org,Media,"opengl,vulkan,x11,wayland,DRM","graphics,kernel,drivers",Port the Valve Infra to Raspberry Pis,https://summerofcode.withgoogle.com/programs/2023/projects/IyeWQriR
X.Org Foundation,https://www.x.org,Media,"opengl,vulkan,x11,wayland,DRM","graphics,kernel,drivers",YCbCr Support for the Nouveau Vulkan Driver,https://summerofcode.withgoogle.com/programs/2023/projects/YQplnMlR
X.Org Foundation,https://www.x.org,Media,"opengl,vulkan,x11,wayland,DRM","graphics,kernel,drivers",wlroots presentation scheduling,https://summerofcode.withgoogle.com/programs/2023/projects/vRcNkDIJ
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Extend the Cppyy support in Numba,https://summerofcode.withgoogle.com/programs/2023/projects/PFtlRi3L
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Deep Autoencoders for Scientific Data Compression,https://summerofcode.withgoogle.com/programs/2023/projects/gnKb1DHZ
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",MCnet/LHAPDF - Test Suite and Coverage for Parton Density Calculations,https://summerofcode.withgoogle.com/programs/2023/projects/v2AxsuIT
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Geant4-FastSim: Transformer-based architecture for fast shower simulation,https://summerofcode.withgoogle.com/programs/2023/projects/mQ2n3AcZ
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Improve automatic differentiation of object-oriented paradigms using Clad,https://summerofcode.withgoogle.com/programs/2023/projects/AFXlNwSz
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Extend and improve the CERNBox Notifications platform,https://summerofcode.withgoogle.com/programs/2023/projects/zrPEE0Cg
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Belle II Event Display with Phoenix,https://summerofcode.withgoogle.com/programs/2023/projects/2WYpamvj
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Graph Construction for Charged Particle Tracking using Point Cloud Networks,https://summerofcode.withgoogle.com/programs/2023/projects/bL22MDFU
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Estimating the energy cost of scientific software,https://summerofcode.withgoogle.com/programs/2023/projects/Nks9akq7
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Leverage Spark Connect for interactive data analysis in Jupyter Notebooks,https://summerofcode.withgoogle.com/programs/2023/projects/2Z7UhtwJ
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",ROOT - TMVA SOFIE Developments - Inference Code Generation for Deep Learning models,https://summerofcode.withgoogle.com/programs/2023/projects/xoPLgxys
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Enable cross-talk between Python and C++ kernels in xeus-clang-REPL by using Cppyy,https://summerofcode.withgoogle.com/programs/2023/projects/GGwZBrTf
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Improving the sense of scale and navigation in high energy physics event visualization,https://summerofcode.withgoogle.com/programs/2023/projects/lZhAZStY
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Real-time lossless data compression for the FASER experiment,https://summerofcode.withgoogle.com/programs/2023/projects/6JxnmPQ0
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",Implement vector mode in forward mode automatic differentiation in Clad,https://summerofcode.withgoogle.com/programs/2023/projects/Ro5V6AT1
CERN-HSF,http://hepsoftwarefoundation.org/activities/gsoc.html,Science and medicine,"python,c/c++,data analysis,artificial intelligence,container orchestration","machine learning,big data,algorithmics,particle physics,Performance Optimisation",RooFit - Pythonic interaction with the RooWorkspace,https://summerofcode.withgoogle.com/programs/2023/projects/eBsTbcaN
Zulip,https://zulip.com/,End user applications,"python,django,css,typescript,electron","great developer tooling,visual design,teaching quality codebase,team chat,integrations",Refactor frontend-markdown processor using an extensible CommonMark parser,https://summerofcode.withgoogle.com/programs/2023/projects/bQeFtzEc
Zulip,https://zulip.com/,End user applications,"python,django,css,typescript,electron","great developer tooling,visual design,teaching quality codebase,team chat,integrations",Add chunk file upload support and enhance Import/Export exprience,https://summerofcode.withgoogle.com/programs/2023/projects/CxaFGt6R
Zulip,https://zulip.com/,End user applications,"python,django,css,typescript,electron","great developer tooling,visual design,teaching quality codebase,team chat,integrations",Improve the UI and Visual design of Zulip,https://summerofcode.withgoogle.com/programs/2023/projects/lZawZlZv
Zulip,https://zulip.com/,End user applications,"python,django,css,typescript,electron","great developer tooling,visual design,teaching quality codebase,team chat,integrations",Improving Zulip's Permissions with User Groups,https://summerofcode.withgoogle.com/programs/2023/projects/xTVOMePO
Zulip,https://zulip.com/,End user applications,"python,django,css,typescript,electron","great developer tooling,visual design,teaching quality codebase,team chat,integrations",GSoC with Zulip: Cluster of priority features.,https://summerofcode.withgoogle.com/programs/2023/projects/HsZfLFjN
Zulip,https://zulip.com/,End user applications,"python,django,css,typescript,electron","great developer tooling,visual design,teaching quality codebase,team chat,integrations",Migrating Zulip's JavaScript Codebase to TypeScript,https://summerofcode.withgoogle.com/programs/2023/projects/LoUPFYyl
Zulip,https://zulip.com/,End user applications,"python,django,css,typescript,electron","great developer tooling,visual design,teaching quality codebase,team chat,integrations",Migrate JavaScript Codebase to TypeScript,https://summerofcode.withgoogle.com/programs/2023/projects/zt6rs2YE
Zulip,https://zulip.com/,End user applications,"python,django,css,typescript,electron","great developer tooling,visual design,teaching quality codebase,team chat,integrations","Cluster of Priority Features (Focused around User Profile, Compose Box, and Stream Settings)",https://summerofcode.withgoogle.com/programs/2023/projects/pL70pbK6
Zulip,https://zulip.com/,End user applications,"python,django,css,typescript,electron","great developer tooling,visual design,teaching quality codebase,team chat,integrations",Cluster of priority features (Focused around topics and notifications (messages) areas),https://summerofcode.withgoogle.com/programs/2023/projects/ijktWPlO
Zulip,https://zulip.com/,End user applications,"python,django,css,typescript,electron","great developer tooling,visual design,teaching quality codebase,team chat,integrations",TypeScript Migration and UI/Integrations Improvements,https://summerofcode.withgoogle.com/programs/2023/projects/omRubSOY
Zulip,https://zulip.com/,End user applications,"python,django,css,typescript,electron","great developer tooling,visual design,teaching quality codebase,team chat,integrations",Improving and adding features of Zulip Terminal,https://summerofcode.withgoogle.com/programs/2023/projects/lsL9rlTY
Zulip,https://zulip.com/,End user applications,"python,django,css,typescript,electron","great developer tooling,visual design,teaching quality codebase,team chat,integrations",Migration to user groups for permissions.,https://summerofcode.withgoogle.com/programs/2023/projects/0kG78NA6
Zulip,https://zulip.com/,End user applications,"python,django,css,typescript,electron","great developer tooling,visual design,teaching quality codebase,team chat,integrations",Improving Zulip Terminal,https://summerofcode.withgoogle.com/programs/2023/projects/f5jvspBT
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",Image feature and classification database,https://summerofcode.withgoogle.com/programs/2023/projects/IuOyLNbG
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",1.1 Integrate Zenodo API with The Virtual Brain,https://summerofcode.withgoogle.com/programs/2023/projects/dtJuOy2s
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",Idea 22.3 - Abhishek Tiwari - Code editor support for Brian model equations,https://summerofcode.withgoogle.com/programs/2023/projects/s6SQkLzI
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",Adding new workers and resource management to new dataflow engine written in Python: Pydra,https://summerofcode.withgoogle.com/programs/2023/projects/d8SQBLVj
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",Technical Improvements to enhance the usability of The Turing Way chapters by different user groups,https://summerofcode.withgoogle.com/programs/2023/projects/DBBe5FSs
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",Impact visualization portal for global neuro-informatics community,https://summerofcode.withgoogle.com/programs/2023/projects/02XIJIa9
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",GSoC 2023 Project Idea 2.2 Generalize parameter optimization routines,https://summerofcode.withgoogle.com/programs/2023/projects/6L4I0twl
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",NWB File Compatibility Testing and Summary Generation via Docker,https://summerofcode.withgoogle.com/programs/2023/projects/eFJx96d3
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",Optimization of the computations of HOIs and integration in the Frites python package,https://summerofcode.withgoogle.com/programs/2023/projects/z6hGpvLS
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",Integration of Automated Model Testing and Parameter Fitting Tools for Neuroscience Applications.,https://summerofcode.withgoogle.com/programs/2023/projects/eWZCYKjT
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",3.1 D-GNNs: developing DevoGraph for computational developmental biology - Himanshu,https://summerofcode.withgoogle.com/programs/2023/projects/dE4pNOI1
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",Replicating Auditory Steady-State Response (ASSR) in an auditory cortex model. Project idea 9.1,https://summerofcode.withgoogle.com/programs/2023/projects/BYIomgGz
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",A Social web tool to facilitate rating and commenting on research reports,https://summerofcode.withgoogle.com/programs/2023/projects/CzYxI4FH
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",Project 7.1: Working on Implementing CSV Data Browser and Querying Component,https://summerofcode.withgoogle.com/programs/2023/projects/IlkUDUhC
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",7.2 Working on improving graphical interface and user experience on AnalySim,https://summerofcode.withgoogle.com/programs/2023/projects/XE5ekcP6
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",Exploring Open Source Sustainability via Agent based Modelling and Reinforcement learning,https://summerofcode.withgoogle.com/programs/2023/projects/F504B01a
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",Develop IO Routines for HNN-core outputs,https://summerofcode.withgoogle.com/programs/2023/projects/1ERkgBbV
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",Improving LORIS data platform,https://summerofcode.withgoogle.com/programs/2023/projects/WZ4csMDW
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",Efficient app-based measurement of visual functions in infants and young children,https://summerofcode.withgoogle.com/programs/2023/projects/NNz2NNsS
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",Improving Automatic Reviewer Assignment using  Large Language Models For NBDT Journal,https://summerofcode.withgoogle.com/programs/2023/projects/4PUfTQfh
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",Advancements in 3D Cellular Microscopy Imaging Through Fine-Tuned CellSAM and DevoNet Models,https://summerofcode.withgoogle.com/programs/2023/projects/ecYYjkHc
INCF,https://www.incf.org,Science and medicine,"python,javascript,java,c++,gpu","machine learning,data visualization,neuroscience,brain modelling,neuroimage processing",4.2 Virtual Reality for Distributed Research (Orthogonal Research and Education Lab) (175 h),https://summerofcode.withgoogle.com/programs/2023/projects/7YSJoZUH
Chromium,https://chromium.org,Operating systems,"python,javascript,java,c++,git","web,browser,operating-system",Chromium Accessibility Performance,https://summerofcode.withgoogle.com/programs/2023/projects/IIh4sFdT
Chromium,https://chromium.org,Operating systems,"python,javascript,java,c++,git","web,browser,operating-system",Casting Local Media,https://summerofcode.withgoogle.com/programs/2023/projects/ULtyGXXr
Chromium,https://chromium.org,Operating systems,"python,javascript,java,c++,git","web,browser,operating-system",Improving Performance API Code Health,https://summerofcode.withgoogle.com/programs/2023/projects/CDKfzWvq
Chromium,https://chromium.org,Operating systems,"python,javascript,java,c++,git","web,browser,operating-system",Chrome System Audio Mirroring on macOS and Linux,https://summerofcode.withgoogle.com/programs/2023/projects/xZOidcmN
Chromium,https://chromium.org,Operating systems,"python,javascript,java,c++,git","web,browser,operating-system",Enhance chrome://policy page,https://summerofcode.withgoogle.com/programs/2023/projects/wR9RJpgX
Chromium,https://chromium.org,Operating systems,"python,javascript,java,c++,git","web,browser,operating-system",Adding Codecs & Improving UI for squoosh.app,https://summerofcode.withgoogle.com/programs/2023/projects/NrgtZp7v
Chromium,https://chromium.org,Operating systems,"python,javascript,java,c++,git","web,browser,operating-system",Enable & Improve Multi Display Chrome Testing Capabilities,https://summerofcode.withgoogle.com/programs/2023/projects/EaWBWece
Chromium,https://chromium.org,Operating systems,"python,javascript,java,c++,git","web,browser,operating-system",Automate testing of stylus touch pen,https://summerofcode.withgoogle.com/programs/2023/projects/mxPS95Ya
Chromium,https://chromium.org,Operating systems,"python,javascript,java,c++,git","web,browser,operating-system",Implement JS filesystem bridge layer for Emscripten,https://summerofcode.withgoogle.com/programs/2023/projects/4q0L2ZMW
Chromium,https://chromium.org,Operating systems,"python,javascript,java,c++,git","web,browser,operating-system",Enhancing Web Development on Chromium: Accessibility Improvement in Chromium DevTools,https://summerofcode.withgoogle.com/programs/2023/projects/JBA9iOkF
Chromium,https://chromium.org,Operating systems,"python,javascript,java,c++,git","web,browser,operating-system",Improve AR/VR experience on Web,https://summerofcode.withgoogle.com/programs/2023/projects/4EVJm10k
Chromium,https://chromium.org,Operating systems,"python,javascript,java,c++,git","web,browser,operating-system",Enhancing Media Privacy in Chromium's Incognito Mode,https://summerofcode.withgoogle.com/programs/2023/projects/HdCyydGz
Chromium,https://chromium.org,Operating systems,"python,javascript,java,c++,git","web,browser,operating-system",Improving INP Metric by Exposing InteractionId to a Wider Range of Events,https://summerofcode.withgoogle.com/programs/2023/projects/xaBTCCjG
